"BDMM-SS","BDMM-NR","BDMM-K","DMA","DMS","DMA-K","B-LASSO","B-RIDGE","BMA","BMS","TVP-REG","TVP-K","AR_1","Lin_reg","HA"
5.07776265369914e-05,0.000156465156409903,0.000707692823406864,1.71221194423564e-05,0.000248945237575997,0.00093264801970682,3.47744164119328e-05,0.00010419442536341,0.00053350221701484,0.000108218664319296,1.67318398940639e-05,0.0182723166325773,0,0.00136529188768236,0
0.000445134242873976,0.000784190888318966,0.000962759413551154,0.000545019668438117,0.00311267969198345,6.29576325377663e-05,5.52015758098766e-05,0.000144138732930237,5.36274361415934e-05,0.00510833789426697,0.000310981333519729,1.62793129633901e-06,0,0.00713682129471432,0
0.000503413261354237,0.00065539964748732,0.00147208651834217,0.00128995107308323,0.000443777024982601,0.00124586184409501,0.000225203719269371,0.000557093024037151,0.00175389953364551,0.000513732343136402,0.0057241258097014,6.15105708927507e-05,0,0.122785221943562,0
0.000303489023514906,0.000484136911034431,5.74675802238153e-05,0.000684223401434395,0.000127196578318931,2.80055417905026e-05,0.000247224116230058,0.00233727736783378,9.00869880184321e-06,0.00398205054166646,0.000234078213125095,1.16360749474855e-05,0,0.0055831910000497,0
2.54493728669312e-05,5.56449312266072e-05,0.000213071426705742,1.19563489543707e-05,7.7875288686791e-05,0.000345621925734592,0.000140694354321539,0.00141595716108229,3.80146353157554e-06,0.00174129437175185,0.000814699943829072,0.00263853851993677,0,0.00220530375639486,0
9.62921356992835e-06,1.77497149528145e-05,2.01884562931788e-05,0.000379783390803692,3.11485300529007e-05,2.69763206244181e-05,0.000180523242750825,2.37251855493155e-06,4.47048529261344e-07,0.00185360788877682,3.04132545170507e-06,2.45491080463864e-07,0,4.79220915235691e-05,0
0.000135261305691185,0.000436427498474472,0.000102139779701563,0.000123497440532608,4.15686631854135e-05,4.67609751900736e-05,3.92106437948179e-05,5.98617598481958e-05,0.00136291225706893,0.000204974152470428,0.00235763879095151,0.000888054788466826,0,0.00193815359101661,0
0.000138400853435544,0.000200834425745819,0.000508936342401165,0.000340526056844755,0.000505448813145957,0.000230693112375294,0.000651001978946514,0.000649736995824259,1.89281958162304e-06,0.00120411088173957,0.000541893908622133,1.33614886714667e-06,0,0.0119455122914974,0
0.000121372865232157,0.000217287511458913,9.11308430098285e-05,0.000246477236746999,3.38994450606372e-05,0.000105939740954996,0.000106153434257826,0.00186495986982078,1.93714566218765e-06,0.000267347894510307,0.00457561387496333,0.000175860919120155,0,0.00857100019855992,0
0.000327380357199202,0.00105272260162658,0.000382607880862107,0.000552275033247644,0.00119775802281609,0.000159366577041032,0.000113972633401001,0.000125109766966396,3.47963330490855e-06,1.16693708277446e-05,0.00207677283982925,0.000117229491196274,0,1.60262266556294e-05,0
0.000138400778263516,0.000124167438800923,0.00193468509297911,0.000517691424722071,0.000140380386608661,0.000149430128990004,0.000333477320497322,0.00221070949459177,0.00016701799428997,0.00572940200489926,0.00881314386940247,0.00043986833474904,0,0.00420526786673347,0
0.000818370568970614,0.000225987679175174,0.000602142913391224,0.00108733585349002,0.00104335986514946,6.5836091529071e-05,0.000603090706293903,0.00113116292954445,0.00223484221196069,0.000202164866359575,0.000104836329592601,0.00560556696628792,0,0.000387048293980437,0
0.000972176823799064,0.00033646334064585,0.00114714227052166,0.00164862359833497,0.0012890873709122,8.96302061868262e-06,0.00150057935130186,0.000252937051379196,0.0005212457871453,0.000628127767866007,0.00401606308790709,0.00194451862323888,0,0.000257487787009289,0
0.000567508242489185,0.00055939713580474,0.000849836053492694,0.00041803042890135,0.000559406047278912,0.00042567788904663,0.00303307818296757,0.00221956498494113,0.000103189422906326,0.0009975296025261,0.0057395355195246,0.00298916433037267,0,0.000236333469151465,0
0.00112120771963026,0.000240001723695344,0.00158509639633381,0.000554560554252348,0.000692737537889893,9.27089221869835e-05,0.00118967392753249,0.00429703988748126,0.000118947828640714,0.0056698809689357,0.000384610289955674,0.00763206467948412,0,0.0457080217791839,0
0.000336189806764275,0.00127073002042376,0.000892624400590753,0.000209724387100067,0.000282275874452591,0.00017947274718035,0.00238557578602361,2.99360191151687e-05,4.62008441886165e-05,5.38411903405623e-06,0.0259765691984485,0.00146638710336047,0,7.53012143489634e-05,0
0.000866550612207411,0.00222583983875145,0.00190026493852442,0.00230644116798511,0.000889647462733256,0.000492378301752216,0.000846222054975577,0.00153681532126762,0.000692673317542145,0.0101840147381641,0.000627293108575583,0.00593371509263699,0,2.03036591235757e-05,0
0.00109784274677085,0.00636236140989771,0.00192536920119641,0.00401655105178773,0.00133038833395838,0.00117427542740849,0.00217111269558494,0.000344654872411497,0.000278789136820738,0.00473015348419765,0.0101402667341288,0.00227634337686022,0,3.96604168626609e-05,1
0.00169628847390306,0.00125529473744631,0.00248599120848452,0.00435936639966099,0.00206787252641014,0.00397454585079181,0.0036310970150723,0.00553096289548106,0.00705107797446719,0.000379961331896337,0.00370238915017501,0.00184827268668618,0,0.0638276653727557,0
0.00173439593097408,0.00156438593228477,0.00281835731038823,0.00546550254826413,0.0049229601687343,0.000675828956511083,0.00155905508881953,0.00236524044638244,0.0393063271985939,0.0134456108049544,0.0223241063839842,0.00083206167696973,0,0.0502193792563283,0
